Words,Count
pronounced,12
cohabitation,1
chastity,4
assented,1
enjoining,1
celibacy,1
paid,8
regard,37
preeminent,1
prescribe,1
observed,24
father34,1
precedence,4
judges,13
generally,21
breaking,4
scruple,6
assert,7
depends,12
decision,11
heart,36
voice,23
declared,5
execrable,1
detestable,2
contaminated,1
subtleties,1
sophists,3
perplexed,5
wrangles,2
logicians,6
confine,13
endless,9
controversies,3
sophistical,1
wrangling,1
speculative,3
divinity,7
suspect,7
dispute,11
reference,12
enumerate,1
instances,12
insolently,1
exceed,4
reasonable,12
bounds,7
months,4
insufficient,2
consummate,1
incorrigible,1
censure,22
argument,22
compelled,6
injustice,6
judgments,14
sought,22
fact,49
appears,29
practiced,1
soon,43
obtains,1
force,40
affairs,16
majority,6
excellence,27
arisen,2
agreement,4
inundated,1
ocean,6
evils,8
overrun,1
numerous,10
destructive,2
pests,1
fast,5
verging,1
vigorously,2
immense,5
remedy,7
tolerated,2
society,34
regarded,8
succession,9
confederacy,3
circumscribe,3
isaiah,8
chosen,9
unite,7
sanctify,2
hosts,2
dread35,1
agree,11
generation,15
combine,5
iniquity,2
fatal,5
destroying,1
deluge,2
noah,2
family,24
lastly,31
epidemical,1
pestilence,2
objects,51
besides,29
remark,10
somewhere,3
cyprian36,1
exculpated,1
excusable,1
obstinately,1
reject,11
embarrassed,1
dilemma,1
obliged,8
controversy,7
lived,22
sustained,3
protection,3
defended,4
preserved,18
safety,1
undoubtedly,9
perform,16
world37,1
quarrel,6
company,7
worshipping,1
adoring,2
adored,1
pious,6
opponents,2
deviate,4
widely,6
visible,22
corporeal,3
eye,22
limits,14
included,6
turns,7
pointsfirst,1
apparent,13
secondly,9
roman,22
prelates,2
exist,25
external,26
foolishly,3
admire,7
distinguished,22
criterion,2
viz,2
pure,12
administration,2
satisfied,16
pointed,8
jewish,2
disorganized,1
splendid,5
elias,4
deplored,1
alone38,1
wars,7
seditions,3
totally,4
obscured,6
period,29
existed,3
bowed,1
knee,2
baal,1
entertain,2
reigned,1
ascension,2
periods,6
senses,27
hearts,5
quite,6
discouraged,1
hilary,1
grievous,5
absorbed,3
foolish,8
admiration,25
episcopal,2
dignity,27
mischiefs,4
disguise,7
language39,1
advise,2
youbeware,1
improper,4
attachment,4
misplaced,2
buildings,4
wrongly,1
introduce,9
seats,3
mountains,8
woods,5
lakes,3
prisons,1
whirlpools,1
less,118
dangerous,5
scenes,28
retirement,3
prophesied,1
excites,1
horned,1
bishops,5
supposition,6
presiding,2
stupid,4
his40,1
observation,31
attempt,14
resist,6
ingratitude,4
consequence,14
resistance,8
extinction,1
permitted,14
blinded,3
sense,91
deluded,1
absurd,14
immerged,2
profound,15
darkness,14
appearance,30
scattered,13
wondered,5
babylon,2
flame,3
fiery,1
furnace,2
estimate,8
pomp,6
suggest,9
large,38
protract,1
discourse,17
excessive,1
length,24
anointed,2
consecrated,4
equipped,1
mitres,1
crosiers,1
represent,8
err,1
thisbecause,1
pastors,1
pastoral,5
character,54
belong,7
aaron,2
rulers,1
sons,20
designation,1
priesthood,2
calf41,1
mode,13
reasoning,11
lied,1
ahab,1
represented,18
church42,1
remained,9
micaiah,1
solitary,8
proceeded,11
exhibit,8
jeremiah,3
threatened,1
boasted,5
prophet48,1
singly,5
denunciation,1
prophet44,1
respectability,2
convened,2
scribes,1
consult,2
putting,5
death45,1
adhere,4
schismatics,2
instruments,14
spirit,63
sincerely,2
nation,45
seat,4
decree,5
basil,2
eugenius,3
deposed,3
degraded,5
pontificate,1
amadeus,2
substituted,5
relates,7
forms,51
lawful,5
summoned,2
guilty,7
schism,1
rebellion,3
obstinacy,3
host,2
cardinals,3
joined,8
attempting,4
dissolution,1
assisted,9
regained,1
quiet,7
possession,9
election,4
formally,3
synod,1
vanished,2
smoke,2
appeased,1
hat,7
barking,3
dog,2
morsel,1
bosom,2
heretics,2
rebels,3
popes,3
abbots,1
stop,7
party,4
wanted,13
complete,37
solemnly,5
papal,2
bulls,1
legate,1
regulated,4
point,69
invariably,3
schismatic,1
adherents,3
definition,9
whatever,53
knowingly,1
voluntarily,4
ordained,4
ascertained,6
confined,14
pomps,2
afford,12
abundant,4
superciliously,1
plagues,1
morals,3
tragical,3
exploits,2
profess,4
imitated,7
refer,5
devote,4
firebrand,1
finally,23
betray,2
want,26
candour,4
invidiously,1
repeating,1
commotions,1
contentions,5
attended,10
effects,21
produces,17
unfair,1
attributed,2
property,8
rousing,1
unequivocal,1
doctrines,7
broached,1
applauses,1
amused,2
diverted,2
generality,1
sardanapalus,1
ease,13
pleasures,9
amuse,1
divert,1
undisturbed,1
shining,5
darknesswhen,1
alarmed,2
assaulted,1
kingdomthen,1
shake,2
off,49
torpor,2
hurry,4
armour,3
stirred,4
suppress,4
proved,9
ineffectual,1
recourse,1
subtlety,13
catabaptists,1
infamous,1
characters,53
exciting,3
dissensions,1
doctrinal,1
extinguish,2
continues,5
attack,6
endeavours,6
root,8
genuine,27
seed,4
tries,3
effort,11
choke,2
tares,1
grow,8
produce,44
fruit,15
attempts,7
attend,6
admonitions,5
acquainted,11
devices,1
caught,7
unawares,2
armed,8
assaults,1
excited,15
rebellious,2
raised,15
impostersis,1
malignity,7
troubled,3
israel46,1
sedition47,1
popular,23
commotions48,1
does,117
differ,18
conduct,8
impute,1
disturbances,1
dissemination,1
raising,4
resisting,2
repress,4
meet,20
disturbed,4
offences,5
become,40
unsettled,6
minds,34
stumble,3
amidst,6
agitation,4
perplexity,4
experienced,3
befall,2
unlearned,4
unstable,2
peter,2
says,22
wrested,4
inspired,5
destruction49,1
immediately,19
croaked,1
grace50,1
encourager,1
crept,4
destroy,8
preached,2
envy,11
strife,1
sincerity,2
maliciously,1
affliction,2
bonds51,1
benefit,13
seeking,6
christ52,1
returned,6
dogs,6
vomit,1
swine,1
wallowing,1
mire53,1
perverted,3
insinuated,1
brethren,2
dangers,3
dissembled,1
appeared,19
nursery,1
disputes,2
occasion,26
difficulties,14
relieved,2
reflection,10
stone,11
stumbling,2
rock,7
offence54,1
rising,8
sign,7
against55,1
perpetual,13
savour,2
perish56,1
although,25
faithful57,1
experience,38
eminent,9
prevert,1
principal,18
instrument,5
groundless,1
terrify,1
sole,4
gospelfor,1
itis,1
furnish,7
pretext,2
crimes,6
peace58,1
sin59,1
unjust,5
motives,4
designs,5
probable,16
subversion,1
kingdomswe,1
peaceable,1
exile,2
unlimited,1
license,4
commit,2
severe,14
profited,1
detractors,1
liberality,3
temperance,1
patience,6
modesty,6
undeniable,1
constrained,4
civil,10
integrity,5
punishment,5
manythere,1
legal,4
penalties,1
deserts,2
reproached,1
virulent,1
calumniators,1
eari,1
detail,10
preface,51
approaches,3
size,3
apology,4
averse,1
alienated,1
inflamed,1
regaining,1
calmness,4
composure,3
preoccupied,3
whispers,1
malevolent,1
opportunity,3
connivance,1
persecute,1
imprisonments,3
tortures,2
confiscations,1
sheep,1
destined,3
slaughter,5
extremities,2
possess,9
wait,7
deliverance,1
exult,3
security,6
establish,9
equity,3
1st,3
august,5
1536,2
noyon,1
picardy,1
1509,1
geneva,2
1564,1
reformation,8
1528,1
banished,2
paris,2
refuge,3
switzerland,1
published,15
basle,1
comprehensive,10
statement,1
beliefs,3
protestant,2
theology,3
bears,10
calvins,2
summing,1
essentials,1
creed,12
1,16
prov,2
xxix,1
2,24
daniel,1
34,6
xi,3
4,9
9,8
3,13
rom,6
xii,8
jer,3
5,9
viii,4
32,5
tim,2
iv,9
7,7
xvii,2
8,10
cor,5
xv,1
xvi,2
11,7
xiv,5
heb,1
50,2
joan,1
tract,3
matt,3
xxiv,2
24,4
16,9
thess,2
hierom,1
praef,1
jerem,1
xxii,2
xlv,1
acat,1
lib,12
cap,7
trip,4
hist,5
amb,2
spiridion,1
opere,1
mon,1
26,3
epiph,1
epist,5
ab,5
hier,1
vers,1
eliber,1
27,4
abra,1
gelas,2
pap,1
conc,1
chrys,1
ephes,2
calix,1
papa,1
cons,2
dist,2
comperimus,1
cypr,2
laps,1
31,3
pec,1
mer,1
ult,1
apollon,1
quo,1
eccl,1
33,5
paphnut,1
aug,2
contr,2
cresc,1
grammatic,1
35,3
et,17
ad,4
julian,1
haeret,1
baptiz,1
37,3
xxvlii,1
38,2
xix,1
39,2
auxent,1
40,2
exod,1
xxxii,1
42,2
1123,1
43,2
xviii,2
45,2
xxvi,1
46,2
47,2
xxiii,1
48,2
49,1
pet,3
v,4
vi,5
51,1
phil,2
52,1
53,1
54,2
55,1
56,1
57,1
58,1
59,1
gal,1
syllabus,1
twofold,14
relating,6
immortality,5
connection,3
subservience,1
prosecution,1
strictly,6
follows,29
familiar,20
consists,12
distributes,1
corresponding,7
respectively,1
article,1
conservation,2
omnipotence,1
creator,7
preserver,2
universe,24
shows,20
creatorthat,1
selftaught,1
ityet,1
depravity,4
partly,8
leads,12
glorify,2
conducts,1
attainment,4
happinessand,1
internal,13
creatures,10
around,13
display,9
perfections,2
ittherefore,1
intimate,4
saving,1
gives,36
introduces,4
observations,18
scripturethat,1
revealed,1
innate,7
beautiful,41
treating,5
revelation,4
unity,24
essence,10
personsto,1
prevent,8
attributing,1
voluntary,5
treats,9
freewill,1
primative,1
naturehaving,1
proceeds,16
concluding,3
discussion,7
providence,14
fallen,8
redeemer,1
shown,21
states,25
sinthat,1
possesses,5
inherent,8
enable,3
deliver,8
impending,1
antecedently,1
reconciliation,2
renovation,1
condemnationtherefore,1
utterly,15
incapable,8
conceiving,2
restore,5
acceptable,2
seek,17
redemption,2
christthat,1
observers,1
exposition,3
moral,38
lawthat,1
manifested,4
worldhence,1
similarity,1
difference,26
testament,2
gospelit,1
next,19
stated,6
accomplishment,4
actually,9
assumed,6
natureit,1
natures,11
constitute,6
personthat,1
acquisition,4
application,10
efficacy,3
sacerdotal,2
regal,5
propheticalnext,1
executed,11
articles,4
respecting,4
resurrection,3
heavenlastly,1
propriety,16
merited,1
separate,13
profits,2
ingrafted,2
branches,14
vine,1
clause,1
bond,2
union,6
unites,2
christand,1
embrace,7
imputes,1
regeneration,4
commences,2
bestowing,3
repentance,5
usand,1
unconnected,1
proceeding,9
justification,3
spirithe,1
discusses,1
justificationand,1
prayer,6
resembles,8
receives,7
blessings,3
enjoyed,8
knows,28
promise,9
usebut,1
creates,5
preserves,4
foresaw,1
bestow,9
favored,2
effectual,5
gospellastly,1
fruition,3
final,8
eyes,45
felicity,7
respect,29
enjoyment,15
partakers,4
imparts,5
ordinarily,6
employs,3
discipline,6
catholic,4
involved,5
pursuance,1
gratuitous,1
reconciled,2
communion,2
head,25
whence,20
flows,6
remission,1
restoration,9
churchthen,1
effectually,2
churchthe,1
sacramentsbaptism,1
supperwhich,1
energy,6
carries,4
forwards,1
close,18
perfects,1
political,14
institutions,4
asylums,1
distinct,26
instructs,1
signal,2
blessing,2
gratitude,4
inheritance,7
plan,17
brief,5
originally,5
upright,5
ruined,4
partially,2
finds,15
bestowed,8
future,28
enjoys,1
imputation,2
attends,2
grave,10
commencement,2
sanctification,1
increases,5
completes,3
praises,5
celebrated,8
stupendous,1
revolutions,10
nicolaus,3
copernicus,3
1543a,1
conceive,13
ascribe,4
motions,17
cry,7
theory,16
weigh,4
meditations,3
laity,1
endeavor,7
avoid,10
theories,4
orthodoxy,1
accordingly,8
performance,18
centuries,20
center,6
heavens,7
moves,9
loss,12
publish,5
commentaries,5
motion,26
pythagoreans,1
transmit,1
secrets,3
philosophy,57
orally,1
relatives,2
letter,6
lysis,1
hipparchus,1
seems,40
selfish,3
reluctance,3
views,9
noblest,5
truths,7
worked,2
careful,18
vexed,2
idea,37
taking,25
pains,16
literature,54
except,27
profitable,4
sake,18
stupidity,3
drones,1
bees,1
carefully,9
absurdity,9
nearly,12
induced,5
abandon,5
spite,7
delay,2
withheld,1
schonberg,1
cardinal,6
capua,1
dear,5
friend,16
tidemann,1
giese,1
bishop,5
culm,1
earnest,3
student,3
urged,7
spurring,1
reproaches,1
lain,2
going,8
scholarly,2
urging,1
students,4
mathematics,9
command,6
publication,15
mist,1
cleared,3
transparent,3
influenced,5
advisors,1
besought,2
ventured,8
elaborating,1
hesitated,1
occurred,5
mathematicians,5
wellnigh,1
conception,34
terrestrial,3
reckoning,1
movements,9
investigations,2
sun,26
demonstrate,8
determining,4
planets,5
employ,7
consistently,2
hypotheses,2
methods,12
based,6
concentric,2
circles,10
eccentric,5
epicycles,1
depended,2
diverse,9
deduced,3
succeeded,9
laying,5
principle,21
indisputably,1
phenomena,16
devised,5
systems,11
solved,3
calculations,1
eccentrics,1
fit,14
introduced,21
contradict,2
uniformity,10
calculate,1
main,11
shape,20
symmetry,2
procedure,3
someone,7
feet,8
members,4
fine,17
proportionate,1
single,32
monster,2
formed,20
process,18
demonstration,13
term,13
omitted,21
essential,7
pertaining,1
resulted,1
therefrom,2
verified,4
indubitably,2
clearer,3
turned,12
traditional,1
mathematical,6
calculating,2
celestial,8
disgusted,4
scheme,11
mechanism,5
abiding,1
architect,4
agreed,3
investigate,3
minute,12
details,12
task,18
rereading,1
access,5
postulated,1
cicero,1
niceta,1
plutarch,2
quote,3
accessible,4
stationary,2
philolaus,1
pythagorean,3
revolves,1
circle,7
ecliptic,1
heraklides,1
pontus,3
ekphantus,1
move,9
changing,8
position,9
falling,6
wheel,2
starting,7
mobility,1
granted,7
postulate,1
sorts,6
explaining,3
stars,16
try,16
postulating,2
reliable,1
reached,19
regarding,3
revolution,10
predecessors,8
farther,10
circular,2
star,2
logically,1
relative,4
positions,7
magnitudes,3
orbits,7
closely,9
related,8
changed,12
causing,1
course,44
describe,17
thereafter,1
remaining,6
movement,9
extent,8
appearances,13
saved,3
transferred,6
ingenious,5
sustain,6
willing,10
recognize,5
superficially,3
thoroughness,1
demands,8
adduced,3
anyones,1
preferred,11
dedicate,1
lucubrations,1
remote,16
rank,14
bites,2
slanderers,1
albeit,6
proverb,4
sycophant,1
perchance,2
talkers,1
assume,7
criticise,1
passage,26
falsely,5
distorted,4
care,29
lactantius,5
writer,46
mathematician,4
speaks,13
childishly,1
makes,53
fun,1
sphere,5
zealous,4
ridicule,6
contribute,6
occupies,4
leo,1
x,1
lateran,1
question,27
revising,2
calendar,1
discussed,3
simply,22
sufficiently,15
observing,11
accurately,14
fossombrone,1
particular,52
usefulness,2
1473,1
thorn,3
west,4
prussia,1
polish,3
german,13
cracow,1
bologna,1
lectured,1
astronomy,5
later,22
studied,10
medicine,1
padua,1
ferrara,1
cathedral,2
frauenburg,1
1543,1
devoted,6
foundations,5
modern,78
centre,3
invalid,1
heliocentric,1
explanation,15
kepler,1
galileo,1
newton,5
firm,6
grounds,3
scotland,7
knox,2
1566a,1
gentill,2
readar,1
perpetuall,1
encrease,2
spreit,1
unknowen,1
christeane,1
clud,1
darkened,1
realmes,1
accurssed,1
kingdome,2
romane,1
owercovered,1
poore,1
realme,5
idolatrie,2
bein,1
manteined,1
bloode,1
innocentis,1
bene,9
sched,1
eternall,2
treuth,3
abhorred,1
detested,2
blasphemed,1
caused,17
schyne,1
darknes,1
multitud,1
mercyes,1
tyme,3
opened,8
eis,2
evin,1
vanitie,1
embrased,1
trew,2
religioun,3
hes,1
gevin,1
strenth,1
oppone1,1
thame,4
selfis,2
moist2,1
dayis,1
triumphs,5
amonges,1
despyte,1
sathan,2
hipochrisye,1
disclosed,1
wyrshipping,1
inhabitantis,1
blyndis,1
eyther,1
thair,1
fylthy,1
lustes,1
ellis,1
ambitioun,1
insatiable,2
covetousness,1
mack,1
repung,1
to3,1
working,7
worde,1
becaus,1
ar,3
bruittis4,1
dispersed,1
professoures,1
begynnyng,3
interprise,1
ordour,1
tackin,1
proceidingis,1
committed,7
register,2
thei,4
paynfullie,1
travailled,2
boith,1
toung,1
collected,13
appeir,1
conteanyng,1
thingis,3
frome,1
fyftieawght5,1
arrivall,1
quenis,1
majestic6,1
furth,1
collectour,2
writtar,1
mynded7,1
kynd,1
writting,1
invocatioun,1
consultatioun,1
faythfull,2
expedient,2
goddis,2
glorie,3
edifie,1
generatioun,1
posteritie,2
rehersall,1
personages,6
opponyng,1
manifest,5
abuses,3
superstitioun,1
thare,1
nomber,1
mo,1
wold,1
looked,7
thairfoir,2
somewhat,18
enlarged,3
abuif,1
expectatioun,1
yit,2
mon8,2
crave,1
readaris,2
look9,1
ane,1
expresse,3
terrible,12
conflict,1
betuix,1
sanctes10,1
bloody,3
wolves,1
clame,1
selves,4
titill,1
clargie,1
authentic,4
ower,1
saules,1
pollicey11,1
mynd,1
meddill,1
mixed,2
wer,1
don,12
yf,1
invent,6
leys12,1
blamless,1
foirwarne,1
discreat,1
offended,6
sempill,1
spokin,1
partialitie,1
seing,1
neyther,1
hunt,1
yitt,1
vane,1
litill,1
approbatioun,1
seldome,1
weill,1
workis,1
lett,1
thairfoar,1
readir,1
style,47
vary,6
speik,1
diverslie,1
thameselves,1
sometymes,6
ennemymes,1
freindis,1
fervent,1
cold,12
changeable,2
simplicitie,1
suppoise,1
godlie,1
espy,2
praised,11
schawin13,1
admonished,2
thankfull,1
benefittis,1
offerred,1
cum,4
wonderouslie,1
prevailled,1
corrupted,8
15051571,1
leader,4
scottish,3
historian,8
educated,2
glasgow,1
pastor,1
congregations,1
frankfortonmaine,1
met,4
1559,2
active,12
establishment,4
presbyterian,1
organization,9
personality,6
national,9
spelling,4
sternness,1
virulence,1
temper,8
rumors,1
ie,5
1558,1
mary,3
scots,1
arrived,5
1562,1
politics,6
prefatory,3
walter,4
raleigh,6
faerie,2
queene,13
edmund,3
spenser,15
1589a,1
authors,40
expounding,1
worke,2
giveth,1
hereunto,1
annexed,1
valorous,1
wardein,1
stanneryes,1
majesties,2
liefetenaunt,1
cornewayll,1
knowing,18
doubtfully,1
allegories,1
construed,1
booke,7
entituled,1
faery,9
allegory,2
darke,1
conceit,9
avoyding,1
gealous,1
opinions,39
misconstructions,1
meaning,26
fashioned,4
expressing,6
accidents,6
occasioned,3
generall,2
fashion,15
vertuous,3
conceived,10
shoulde,1
plausible,1
pleasing,26
coloured,5
historicall,2
fiction,10
variety,23
profile,2
ensample,3
chose,5
historye,1
arthure,5
fitte,1
excellency,6
mens,24
workes,1
furthest,1
daunger,1
suspition,1
antique,9
homere,1
agamemnon,1
ulysses,3
ensampled,1
governour,1
ilias,5
odysseis,2
doe,5
æneas,4
ariosto,4
orlando,1
tasso,5
dissevered,1
againe,3
namely,20
ethice,1
vertues,4
rinaldo,1
politice,1
godfredo,1
excellente,1
pourtraict,1
brave,3
perfected,1
morall,1
finde,2
encoraged,1
frame,4
polliticke,1
hee,2
methode,2
seeme,3
displeasaunt,1
precepts,8
sermoned,1
clowdily,1
enwrapped,1
allegoricall,1
devises,2
satisfide,1
dayes,3
seeing,35
showes,1
delightfull,1
commune,2
sence,1
xenophon,1
plato,9
depth,6
welth,1
cyrus,2
persians,3
governement,1
gratious,1
whome,4
education,10
timon,2
soone,3
borne,5
igrayne,1
seene,1
dream,9
beauty,41
ravished,1
awaking,1
resolved,13
seeke,2
throughly,1
faerye,1
meane,1
soveraine,1
els,1
shadow,8
beareth,2
royall,1
empresse,1
beautifull,1
belphoebe,2
fashioning,1
owne,2
conceipt,1
cynthia,2
phæbe,1
diana,2
sette,2
vertue,2
perfection,20
conteineth,1
deedes,1
applyable,1
patrones,1
contayn,1
redcrosse,1
holynes,1
seconde,1
guyon,2
temperaunce,1
britomartis,2
picture,19
abrupte,1
depending,6
antecedents,1
severall,3
historiographer,3
discourseth,1
affayres,1
orderly,2
donne,2
accounting,1
thrusteth,1
middest,1
concerneth,1
recoursing,1
thinges,2
forepaste,1
divining,1
analysis,5
devise,4
kept,11
annuall,1
feaste,2
uppon,1
occasions,9
several,30
hapned,1
undertaken,6
severally,2
handled,2
discoursed,1
selfe,1
tall,3
clownish,2
younge,1
faries,1
boone,1
atchievement,2
adventure,8
happen,19
graunted,1
rested,2
floore,1
unfitte,1
rusticity,2
entred,1
faire,3
ladye,2
mourning,2
weedes,1
asse,1
dwarfe,1
behind,19
leading,7
warlike,1
steed,1
armes,1
speare,1
dwarfes,1
shee,1
faeries,1
complayned,1
huge,5
dragon,1
shut,4
brasen,1
thence,7
suffred,1
yssew,1
assygne,1
exployt,1
upstarting,1
whereat,1
wondering,2
gainesaying,1
earnestly,2
importuned,1
unlesse,1
succeed,10
enterprise,5
dewe,1
furnitures,1
thereunto,4
goodliest,1
al,2
eftesoones,1
knighthood,1
mounting,2
straunge,1
courser,1
vz,1
playne,1
ther,1
palmer,2
infant,1
parents,3
complained,4
slayn,1
enchaunteresse,1
acrasia,1
therfore,1
craved,1
appoint,1
performe,2
assigned,6
groome,1
vile,2
enchaunter,1
busirane,1
amoretta,1
torment,1
yield,5
whereupon,1
scudamour,1
lover,6
tooke,1
unable,7
enchauntments,1
sorrow,12
succoured,1
reskewed,1
intermedled,1
intendments,1
britomart,1
overthrow,2
marinell,1
misery,5
florimell,1
vertuousnes,1
lasciviousnes,1
hellenora,1
overronne,1
welhead,1
gathering,3
handfull,1
gripe,2
happily,7
tedious,4
confused,5
craving,3
honourable,5
th,2
happines,1
january,1
1589,1
affectionate,2
ed,1
1552,1
1599,1
nondramatic,1
elizabeth,8
longest,3
1590,1
1596,1
planned,2
fragments,8
poem,48
combination,9
romance,7
explains,3
allegorical,2
signification,15
1614a,1
unfit,2
choice,27
undertake,8
mixture,7
exceeding,8
begotten,8
dawn,5
younger,7
wound,4
fortune,18
covered,4
sallies,1
excepted,10
island,4
sorted,3
disability,1
travails,1
unjointed,1
defect,9
enough,42
tempestuous,1
evening,7
inmost,2
soulpiercing,1
wounds,4
aching,1
uncured,1
adversity,7
enforcing,1
persuading,1
legible,1
indebted,6
sped,1
evermore,3
tied,4
untied,2
affections,20
bark,2
accompany,3
clamors,1
inconsiderate,1
wanting,11
honesty,1
hearing,7
offence,5
report,8
siracides,4
inquired,2
reform,1
righteously,1
rumor,2
res,1
sine,3
teste,1
judice,1
maligna,1
fallax,1
deceivable,1
augustine,4
affirm,8
feared,4
seneca,4
conscientiæ,1
satisfaciamus,1
nihil,2
famam,1
laboremus,1
sequatur,1
vel,7
mala,2
dum,1
merearis,1
consciences,5
trouble,13
served,11
prized,1
acceptation,2
doth,37
sunshine,4
seaman,1
shipwreck,2
harm,2
tempest,2
port,5
attained,10
fidelity,6
her1,1
dust,4
device,4
supreme,6
suffering,6
opinio,1
parta,1
delectat2,1
lament,6
mishap,1
sic,1
vos,2
non,15
vobis3,1
particulars,6
satisfaction,11
frenzy,2
travel,6
passport,4
figures,17
possibility,4
persuade,4
advocate,1
multiplying,1
extensive,4
breathgiving,1
cast,33
converse,2
everyone,12
fancy,31
cogitation,1
differing,6
triumpheth,2
dissimilitude,7
cometh,2
contrariety,4
inclinations,5
unnatural,6
manly,5
childish,2
mortal,10
plants,4
reserve,5
outward,10
cogitations,3
acted,13
guess,3
express,25
near,22
craft,4
worlds,8
capacity,7
compass,5
qualify,2
inward,12
deformities,2
nemo,1
potest,3
diu,1
personam,1
ferre,1
fictam,1
cito,1
naturam,1
suam,1
residunt,1
quibus,1
veritas,1
subest,1
masked,1
counterfeit,3
behavior,5
forced,17
pretences,2
dissemble,1
tongues,13
discord,3
omnis,2
honestæ,1
rei,1
malus,1
judex,1
est,20
vulgus,1
ecclesiastes,2
sort,38
censureth,1
valueth,1
worthless,4
papers,8
torn,5
rats,2
slothful,2
censurers,1
tax,3
reverend,4
ambition,16
severest,1
hypocrisy,6
lovers,5
popularity,4
truest,1
valor,4
fortitude,1
vainglory,1
lee,1
renders,6
professors,3
reprehension,2
facility,3
belongs,12
memories,3
borrow,6
repetition,8
honored,1
triumphed,5
eternity,11
vast,23
devouring,1
thousands,8
piercing,2
magni,2
dei,3
sapiens,1
opus,3
hermes,2
repeopled,1
kingdoms,8
flourished,3
deformity,3
wretched,10
debt,4
ancestors,6
gather,5
comparison,15
forepassed,2
miseries,7
deservings,2
lively,5
instruction,10
wisest,5
terror,3
torments,1
stupified,1
infinite,40
pierce,3
accuser,1
formality,2
pacify,1
cover,3
qualified,4
euripides,7
thinks,18
hide,4
repeat,11
degrees,18
played,6
mercies,3
bottom,8
marks,5
fortunes,7
faults,24
posterity,13
happy,12
ghost,3
gathered,11
remarkable,15
conversion,1
angels,8
devils,2
gnawn,1
grass,7
beasts,3
pharaoh,1
slew,1
infants,2
recovered,2
cradles,3
jezebel,1
covering,1
naboth,1
trial,12
hopeless,3
faroff,3
heretofore,4
practice,34
peril,4
bloodshed,2
undergone,2
exercised,11
issues,6
persia,2
syria,1
macedon,1
carthage,1
flower,5
springing,3
seeds,3
roots,7
ruins,4
hardly,12
omnia,4
quae,8
manu,2
hominum,2
facta,1
sunt,5
evertuntur,1
stando,1
durando,1
deficiunt,1
overturned,2
standing,8
continuing,1
consumed,4
reasons,16
diversely,1
politicians,2
negligence,17
dissension,1
arising,5
observe,23
sunk,6
livy,1
touch,8
eo,2
crevit,1
ut,4
magnitudine,1
laboret,1
sua4,1
cratippus,1
objected,3
pompey,1
foundation,16
erection,1
resolve,5
hooks,1
impossible,26
overtake,2
examine,16
neighbour,1
beheld,4
success,21
infidelity,2
planted,2
pattern,6
agreeable,15
alike,12
suiteth,1
apprehension,3
forever,19
unchangeable,2
wearied,3
won,1
cursed,1
wherefor,1
grounded,1
discern,8
bitter,4
irreligious,3
asseveration,1
ensuing,2
norman,4
sooner,7
encounter,3
dispossessed,3
overreached,1
elder,12
robert,4
normandy,2
male,4
female,5
nephews,3
nieces,1
maud,1
fifty,8
dearly,1
beloved,3
issue,6
stay,3
stopping,2
abundance,5
masculine,2
disease,4
suspicious,3
uncle,6
die,16
brothers,8
treason,3
uncles,1
intelligence,9
greatly,7
mortimer,2
unsearchable,2
revenged,2
grandchild,4
line,11
descent,3
mortar,1
tempered,1
innocent,12
treasurers,1
chancellor,3
steward,1
counsellors,1
slaughtered,2
absence,3
overwise,1
huntingdon,1
montagu,1
spencer,1
hoping,1
secure,9
gloucester,6
violent,12
shamefully,2
greatness,8
disavowing,1
breach,5
charters,2
pardons,1
patents,4
prime,4
murdered,7
cousingerman,1
vassal,1
lancaster,4
obtaining,3
crown,12
traitorous,2
brake,4
landing,3
protesting,1
recovery,4
parliament,7
swore,1
sides,6
subjects,28
conspiracies,2
rebellions,1
immortal,10
anythings,1
suddenly,6
poured,3
powerless,1
questionless,1
entailing,1
judged,5
cautious,4
provisions,3
seconded,2
victories,1
hopes,7
competitor,1
reconquest,1
casaubon,1
dies,12
hora,1
momentum,2
evertendis,1
dominationibus,1
sufficit,1
adamantinis,1
credebantur,1
radicibus,1
esse,4
fundatae,1
hour,12
moment,45
founded,10
rooted,4
adamant,2
storm,3
grandfathers,1
daughter,13
armagnac,3
navarre,2
affianced,1
match,1
married,5
anjou,1
condescending,1
pillar,4
drew,4
jointloss,1
dishonor,4
counsellor,1
spake,5
quil,1
estait,1
tme,1
fort,2
gentile,1
mais,1
reigne,1
advenu,1
en,4
une,1
mauvais,1
temps,1
unfortunate,4
buckingham,6
suffolk,3
practicers,1
contrivers,1
absolute,18
personal,20
spretaeque,1
injuria,1
formae5,1
dissuaded,2
answerable,3
cutting,1
york,5
grew,6
dared,2
dissolved,2
oath,2
sacrament,2
strike,8
path,14
trodden,3
despoiled,2
politic,5
husband,4
hewn,1
sunder,1
herself,14
moveables,1
rendering,3
earldom,2
provence,2
payment,3
crowns,3
ransom,1
stark,1
beggar,6
subtility,3
calleth,2
unrighteous,2
yielded,2
fourths,1
triumph,7
richmond,1
bought,3
brittany,1
plantation,2
stability,5
omit,5
cruelties,6
dorset,1
hastings,6
presence,15
actors,6
escaped,6
execution,10
clarence,2
imagination,71
kill,4
predecessor,4
successors,6
low,14
rate,3
market,1
buy,3
theirs,5
price,6
forewent,4
tragedy,43
play,35
fitted,12
interest,33
kindred,10
allured,2
condescend,1
